 do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 1444408466068 ;SP ;SAO PAULO ;VILA BANCARIA ;RUA  GENERAL PORFIRIO DA PAZ N 1350 44 IEDIFICIO O, N. 1350, Apto 44, BLOCO 1 ;339.000,00;339.000,00;0.00;Apartamento, 0.00 de área total, 70.60 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408466068
 1555531430710 ;SP ;SAO PAULO ;VILA ANTONIETA ;RUA REFINARIA MATARIPE, N. 365, Apto 125, 12 PAVIMENTO BL A ;335.000,00;335.000,00;0.00;Apartamento, 0.00 de área total, 51.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531430710
 8555539092900 ;SP ;SAO PAULO ;VILA COSMOPOLITA ;RUA SANTANA DO RIO PRETO, N. 440, Apto 403, BL 09 ;196.000,00;196.000,00;0.00;Apartamento, 0.00 de área total, 44.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539092900
 8787706173396 ;SP ;SAO PAULO ;SACOMA ;RUA ALENCAR ARARIPE, N. 74, Apto 102, . ;242.000,00;242.000,00;0.00;Apartamento, 0.00 de área total, 36.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706173396
 1555520784752 ;SP ;SAO PAULO ;VILA CURUCA ;RUA GAROPA, N. 91, CS 19 ;300.000,00;300.000,00;0.00;Casa, 0.00 de área total, 60.10 de área privativa, 113.24 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520784752
 1444403653862 ;SP ;SAO PAULO ;VILA CAMPANELA ;RUA PAULO FRONTIM, N. 386, CS A ;570.000,00;570.000,00;0.00;Casa, 0.00 de área total, 152.68 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403653862
 8555507494523 ;SP ;SAO PAULO ;VILA CARMOSINA ;RUA SERRA DE SAO DOMINGOS, N. 72, Apto 2116, TORRE 02 ;209.500,00;209.500,00;0.00;Apartamento, 0.00 de área total, 34.85 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507494523
 1444404220188 ;SP ;SAO PAULO ;VILA ARICANDUVA ;RUA PROFESSOR MARTIM DAMY, N. 94, CS 04 ;396.000,00;396.000,00;0.00;Casa, 0.00 de área total, 52.42 de área privativa, 135.91 de área do terreno,  2 qto(s), 2 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404220188
 1555508275207 ;SP ;SAO PAULO ;VILA ARICANDUVA ;AVENIDA  DOS MINUANOS, N. 55, Apto 51, . ;250.000,00;250.000,00;0.00;Apartamento, 0.00 de área total, 45.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555508275207
 1444409707247 ;SP ;SAO PAULO ;TUCURUVI ;AVENIDA CORONEL SEZEFREDO FAGUNDES, N. 4240, CS 50 SETOR 02 ;322.000,00;322.000,00;0.00;Casa, 0.00 de área total, 91.64 de área privativa, 153.99 de área do terreno,  3 qto(s), 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409707247
 8787706083010 ;SP ;SAO PAULO ;TUCURUVI ;AVENIDA GUAPIRA, N. 1451, Apto 1605, TORRE B ;380.000,00;380.000,00;0.00;Apartamento, 0.00 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706083010
 8787706322618 ;SP ;SAO PAULO ;TUCURUVI ;AVENIDA MENDES DA ROCHA, N. 1093, Apto 125C, 12PAV TORRE C ;278.000,00;278.000,00;0.00;Apartamento, 0.00 de área total, 45.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706322618
 1444412778842 ;SP ;SAO PAULO ;VILA HAMBURGUESA ;RUA PAULO FRANCO, N. 142, Apto 44, 44, ;862.500,00;862.500,00;0.00;Apartamento, 0.00 de área total, 94.01 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412778842
 1444403941167 ;SP ;SAO PAULO ;TATUAPE ;RUA DUARTE DE CARVALHO, N. 185, Apto 112, 27 SUBDISTRITO TATUAPE ;480.000,00;480.000,00;0.00;Apartamento, 0.00 de área total, 80.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403941167
 8787710794340 ;SP ;SAO PAULO ;TATUAPE ;RUA ULISSES CRUZ, N. 220, Apto 520, PV 5 ;206.000,00;206.000,00;0.00;Apartamento, 0.00 de área total, 24.30 de área privativa, 0.00 de área do terreno,  1 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710794340
 8787712818662 ;SP ;SAO PAULO ;TATUAPE ;RUA ULISSES CRUZ, N. 220, Apto 812, . ;274.166,67;274.166,67;0.00;Apartamento, 0.00 de área total, 34.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712818662
 1444400219630 ;SP ;SAO PAULO ;VILA ALBERTINA ;RUA ESTRELA DO INDAIA ANTIGA RUA DOIS, N. 259, LT 03 QD E ;1.337.000,00;1.337.000,00;0.00;Casa, 0.00 de área total, 269.00 de área privativa, 353.00 de área do terreno,  3 qto(s), 1 suite(s), WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400219630
 8787705219899 ;SP ;SAO PAULO ;VILA GRACIOSA ;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, N. 4659, Apto 210, TORRE 01 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 36.58 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705219899
 8555508967026 ;SP ;SAO PAULO ;SAO MIGUEL PAULISTA ;RUA  ITAJUIBE, N. 525, Apto 22, BL F ;178.000,00;178.000,00;0.00;Apartamento, 0.00 de área total, 43.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508967026
 8034700690121 ;SP ;SAO PAULO ;SAO JOAO CLIMACO ;RUA ESTRADA DAS LAGRIMAS, N. 3621, Apto 84, 8 ANDAR BLOCO 5 ;364.000,00;364.000,00;0.00;Apartamento, 0.00 de área total, 51.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8034700690121
 1555531959028 ;SP ;SAO PAULO ;VILA FORMOSA ;AVENIDA  JOAO XXIII, N. SN, Apto 113, 11 PAVIMENTO TORRE B ;717.000,00;717.000,00;0.00;Apartamento, 0.00 de área total, 83.21 de área privativa, 0.00 de área do terreno,  3 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531959028
 8444412605822 ;SP ;SAO PAULO ;VILA CHABILANDIA ;RUA CRUZ DO ESPIRITO SANTO, N. 360, Apto 303, BL 06 ;245.000,00;245.000,00;0.00;Apartamento, 0.00 de área total, 47.22 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412605822
 8555521829030 ;SP ;SAO PAULO ;VILA CHABILANDIA ;RUA CRUZ DO ESPIRITO SANTO, N. 1026, Apto 22, BL 9 ;154.000,00;154.000,00;0.00;Apartamento, 0.00 de área total, 39.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521829030
 1555512455516 ;SP ;SAO PAULO ;SAUDE ;AVENIDA DOS OURIVES, N. 630, Apto 134, 13 PAV TORRE 2 ;235.000,00;235.000,00;0.00;Apartamento, 0.00 de área total, 51.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555512455516
 8555520024195 ;SP ;SAO PAULO ;SANTA EFIGENIA ;RUA VITORIA, N. 354, Apto 53, . ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 36.40 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520024195
 10172962 ;SP ;SAO PAULO ;SANTANA ;RUA CONSELHEIRO SARAIVA, N. 229, SL 1002 ;780.000,00;780.000,00;0.00;Sala, 0.00 de área total, 43.63 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10172962
 10174419 ;SP ;SAO PAULO ;SANTANA ;RUA CONSELHEIRO SARAIVA, N. 229, SL 1001 ;671.000,00;671.000,00;0.00;Sala, 0.00 de área total, 44.91 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174419
 1321700000744 ;SP ;SAO PAULO ;SANTANA ;RUA DOUTOR MAXIMILIANO XIMENES, N. 81, LT 9 ;600.000,00;600.000,00;0.00;Casa, 0.00 de área total, 158.00 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1321700000744
 1444412908185 ;SP ;SAO PAULO ;SANTANA ;RUA LIDIA COELHO, N. 1111A, Apto 82, 8 PAV ;285.000,00;285.000,00;0.00;Apartamento, 0.00 de área total, 30.62 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412908185
 1555516333784 ;SP ;SAO PAULO ;SANTANA ;AVENIDA BRAZ LEME, N. 2428, Apto 143, . ;677.000,00;677.000,00;0.00;Apartamento, 0.00 de área total, 93.41 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555516333784
 8787705791029 ;SP ;SAO PAULO ;SANTANA ;RUA ALFREDO PUJOL, N. 1043, Apto 84, 8 PAVIMENTO DA TORRE C ;320.000,00;320.000,00;0.00;Apartamento, 0.00 de área total, 36.89 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705791029
 1787700845351 ;SP ;SAO PAULO ;VILA BUTANTA ;RUA VALSON LOPES, N. 101, Apto 503, 5 PAV TORRE 2 ;381.000,00;381.000,00;0.00;Apartamento, 0.00 de área total, 39.42 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700845351
 1444408101590 ;SP ;SAO PAULO ;VILA BONILHA ;RUA MANUEL GONCALVES CRUZ, N. 93, . ;494.000,00;494.000,00;0.00;Casa, 0.00 de área total, 108.75 de área privativa, 72.00 de área do terreno,  2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408101590
 8787704759598 ;SP ;SAO PAULO ;VILA ANDRADE ;RUA CANTORI, N. 12, Apto 22, TORRE B ;237.278,07;237.278,07;0.00;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704759598
 8787706589487 ;SP ;SAO PAULO ;VILA ANDRADE ;RUA DA CHIBATA, N. 161, Apto 76, BL 01 ;224.000,00;224.000,00;0.00;Apartamento, 0.00 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706589487
 1555533146458 ;SP ;SAO PAULO ;VILA NOVA PARADA ;RUA ANGELO GAYOTO, N. 293, CS 30 ;306.000,00;306.000,00;0.00;Casa, 0.00 de área total, 56.40 de área privativa, 46.07 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533146458
 1444410632166 ;SP ;SAO PAULO ;JARDIM DAS CARMELITAS ;RUA BIAGIO MARINI, N. 65, UNID 02, ATUAL 65B ;360.000,00;360.000,00;0.00;Casa, 0.00 de área total, 83.00 de área privativa, 83.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410632166
 1444417256780 ;SP ;SAO PAULO ;IBIRAPUERA ;RUA GEORGE OHM, N. 330, Apto 272, DUPLEX BL DREAM TIPO B ;1.785.560,97;1.785.000,00;0.00;Apartamento, 0.00 de área total, 165.44 de área privativa, 0.00 de área do terreno,  3 qto(s), 3 suite(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417256780
 1292600002748 ;SP ;SAO PAULO ;VILA RICA ;RUA CLEMENTINO PEREIRA DE MATTOS, N. 8, 0 ;421.324,00;420.000,00;0.00;Casa, 0.00 de área total, 153.60 de área privativa, 99.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1292600002748
 8787710876029 ;SP ;SAO PAULO ;CIDADE SATELITE SANTA BARBARA ;RUA DAS ESTRELAS, N. 920, Apto 314, 3 PAV, DISTRITO DE ITAQUERA ;139.545,55;139.000,00;0.00;Apartamento, 0.00 de área total, 24.48 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710876029
 1555535405124 ;SP ;SAO PAULO ;JARDIM IPANEMA (ZONA OESTE) ;AVENIDA ALEXIOS JAFET, N. 555, Apto 4, TORRE 2 ;183.856,00;183.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555535405124
 1600000051156 ;SP ;SAO PAULO ;INDIANOPOLIS ;AVENIDA IRAI, N. 2162, . ;893.620,80;888.000,00;0.00;Casa, 0.00 de área total, 196.00 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1600000051156
 10178533 ;SP ;SAO PAULO ;SANTANA ;RUA PEDRO DOLL, N. 440, Apto 11 ;775.000,00;770.000,00;0.00;Apartamento, 0.00 de área total, 90.41 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10178533
 8555538941300 ;SP ;SAO PAULO ;ITAIM PAULISTA ;RUA TIBURCIO DE SOUSA, N. 1898, Apto 11, BL 06 ;186.213,18;185.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538941300
 1555518182201 ;SP ;SAO PAULO ;VILA REGENTE FEIJO ;RUA EMILIA MARENGO, N. 306, SALA N 14 ;382.551,02;380.000,00;0.00;Sala, 0.00 de área total, 72.50 de área privativa, 0.00 de área do terreno, 2 suite(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555518182201
 1444401805304 ;SP ;SAO PAULO ;VILA CARMOSINA ;RUA DOS SECADOUROS, N. 100, Apto 14, BL B ;231.619,00;230.000,00;0.00;Apartamento, 0.00 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401805304
 8787710494444 ;SP ;SAO PAULO ;CIDADE PATRIARCA ;RUA CAICO, N. 11, Apto 201, TORRE A ;200.091,05;198.500,00;0.00;Apartamento, 0.00 de área total, 34.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710494444
 1444400091774 ;SP ;SAO PAULO ;JARDIM VILA FORMOSA ;RUA CORREIA DE LACERDA, N. 42, 0 ;419.374,82;415.000,00;0.00;Casa, 0.00 de área total, 99.67 de área privativa, 125.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400091774
 8444404431322 ;SP ;SAO PAULO ;CONJUNTO RESIDENCIAL JOSE BONIFACIO ;RUA CAETANO BONATTI, N. 84, Apto 42 A, 4 PAV ;142.049,10;140.550,00;0.00;Apartamento, 0.00 de área total, 42.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404431322
 8444415373264 ;SP ;SAO PAULO ;CONJUNTO HABITACIONAL PADRE MANOEL DE PA ;RUA ARCANGELO PAOLI, N. 81, Apto 52-A, 5 PAV ;183.850,00;181.781,00;0.00;Apartamento, 0.00 de área total, 42.24 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415373264
 1555539741358 ;SP ;SAO PAULO ;VILA DA PAZ ;AVENIDA JOAO PAULO DA SILVA, N. 635, Apto 122, BL 1, ED BARCELONA ;588.746,00;580.000,00;0.00;Apartamento, 0.00 de área total, 106.67 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555539741358
 1444409579575 ;SP ;SAO PAULO ;VILA POLOPOLI ;RUA PRADO VALADARES, N. 25, Apto 62, TORRE B ;396.633,00;390.000,00;0.00;Apartamento, 0.00 de área total, 58.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409579575
 1444411307102 ;SP ;SAO PAULO ;VILA CARMOSINA ;RUA SAO FELIX DO PIAUI, N. 275, Apto 43, . ;259.037,29;254.000,00;0.00;Apartamento, 0.00 de área total, 45.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411307102
 8787704974898 ;SP ;SAO PAULO ;GUAIANAZES ;RUA  PEDRA BRANCA DO AMAPARI, N. 139, Apto 404, TORRE 3 ;148.925,51;146.000,00;0.00;Apartamento, 0.00 de área total, 49.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704974898
 1444405762308 ;SP ;SAO PAULO ;CIDADE TIRADENTES ;RUA CYRILLO DA SILVA PINTO, N. 24, LT 4 QD 24B ;315.835,14;309.000,00;0.00;Casa, 0.00 de área total, 125.00 de área privativa, 130.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405762308
 1444404900308 ;SP ;SAO PAULO ;BELA VISTA ;RUA HERCULANO DE FREITAS, N. 361, Apto 42, . ;414.444,33;405.000,00;0.00;Apartamento, 0.00 de área total, 52.26 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404900308
 1444407111150 ;SP ;SAO PAULO ;CIDADE ANTONIO ESTEVAO DE CARVALHO ;RUA SURUCUAS, N. 730, Apto 33, BL 04 ;232.453,93;226.000,00;0.00;Apartamento, 0.00 de área total, 65.81 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407111150
